,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
680,Data Scientist,$139K - $276K (Employer est.),"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: The merchant products analytics team is looking for a tenured (at least 2 years of analytics experience) analytics professional. The selected candidate for this role would be expected to have the following skills: o Extremely strong SQL skills with a lot of attention to granular data and ability to create visuals that can convey insights o Ability to perform deep dive analyses on key business trends from different perspectives and package the insights into easily consumable presentations and documents o Ability to interact with multiple teams to derive best practices to set up reporting and analysis frameworks for a new product o Ability to front end and interact with stakeholders o Ability to cross pollinate ideas and leverage best practices o Post-graduation would be a plus",4.1,"PayPal
4.1","San Jose, CA",-1,-1,-1,-1,-1,-1
681,"Applied Data Scientist, Platform Engineering",$139K - $276K (Employer est.),"Applied Data Scientist, Platform Engineering
Remote - North America, South America, Europe
(United States, Canada, Mexico, Chile, Argentina, Brazil, UK, Ireland, Germany, Sweden, Norway, Poland, Spain, Austria, Slovenia, Czech Republic, Portugal, Netherlands, Switzerland)
We are targeting GMT +1 to GMT -8 in the countries identified with core overlapping hours of 10am-1pm Eastern Standard
At Stack Overflow, our mission is to empower the world's developers. Whether we're helping developers get answers to their questions or work more efficiently with their team we build products that make millions of developers' lives better every day. As the world continues to transform with technology as a leading force, we're driven to make Stack Overflow a place where everyone who codes feels welcome to learn, share their knowledge, and build their careers.",4.2,"Stack Overflow
4.2","New York, NY",-1,-1,-1,-1,-1,-1
682,RIEEE Environmental Data Scientist,$139K - $276K (Employer est.),"We seek a highly motivated and collaborative research scientist to develop, manage and help faculty leverage complex environmental research datasets that underpin multiple ?living laboratory? research and educational assets at Appalachian State University and beyond.Through individual work and support of a broad range of faculty research programs, the RIEEE Environmental Data Scientist will enable growth and sustained momentum of basic and applied sustainability research in strategic areas of strength across the university. The following topical areas of focus will help determine the research work relationships that are most critical to the position, based on the faculty and staff working in these areas.Inquiry areas include, but are not limited to:Water resources in changing environments - water quality/quantity monitoring, nutrient loading, restoration assessment, watershed, and groundwater modeling.Meteorology and climate science in mountain environments - aerosol, precipitation and trace gas analysis, meteorological data.Nutrient flow tracing through environmental compartments throughout the High Country region, beginning with phosphorus mapping and mass balancing.Built and controlled environment - building controls automation, energy conservation, indoor air quality, controlled-environment agriculture, precision irrigation, and greenhouse lighting.Clean energy, utility operations, and carbon emissions - greenhouse gas (GHG) inventories, photovoltaic (PV) system optimization, load management, distributed energy resources, global carbon time series.The person in this position will support these and other areas of inquiry in a multidisciplinary environment, by providing key data science expertise. This position will also serve as a shared resource to build and maintain data science competency in researchers and student research assistants. Responsibilities will include:Contribute to multiple projects involving the design, implementation, and integration of datasets and data processing workflows.Submit proposals for research funding, in collaboration with others and independently.Support project teams in generating and adhering to data management plans.Collaborate on the acquisition, processing, validation, quality control, and exploratory analysis of multiple complex datasets.Support broad and secure access to data and data products, when appropriate, via online data repositories, real-time visualizations, the development of new access tools, and/or contributions to external data repositories.Manage disparate, ?messy? datasets characterized by uncertainty and varying degrees of established standardization.Write, test and document high-quality code using various languages and toolsContribute to the production of research products, including data products, visualizations, research publications, training modules, and conference presentations.Liaise with Appalachian?s Information Technology Services? (ITS) systems and others as appropriate to represent research interests in infrastructure development and ensure data are secure and competently managed per University, sponsor, and other relevant guidelines.Serve as the point of contact for international and national environmental data providers and users, where appropriate.",4.0,"Appalachian State University
4.0","Boone, NC",-1,-1,-1,-1,-1,-1
683,Data Scientist,$139K - $276K (Employer est.),"100% Remote - Hiring in the US and Canada only
At Urbint, our mission is to make communities more resilient. We do this by pairing external data with artificial intelligence to identify areas of high risk and prevent catastrophic loss for utilities and infrastructure operators across the country. We are a team of close-knit engineers, entrepreneurs, and data geeks who obsess over problem-solving, new technologies, and making a positive impact in our communities.

We encourage people from underrepresented groups to apply.
Job Summary",3.5,"Urbint
3.5","Austin, TX",-1,-1,-1,-1,-1,-1
684,Data Scientist,$139K - $276K (Employer est.),"Overview:
The Data Scientist provides data analysis and model building in collaboration with and in support of senior Data Scientists in the Product and Pricing Strategy Group. Will support the pricing strategy team by analyzing vast amounts of raw data to find patterns and help to build models that will help improve profitability, our customers’ experience, improve processes, and mitigate risks. Will utilize skills as a Data Scientist to extract valuable business insights, and make real-time predictions to improve the profitability of our business or how our business operates.
Job Description:
Work with manager and senior team members to understand the business problem and the objectives.
Support project leads to identify valuable data sources, and work with our IT team to collect such data
Ideal Candidate will have the following::",3.4,"Pennymac
3.4","Westlake Village, Los Angeles, CA",-1,-1,-1,-1,-1,-1
685,Data Scientist I,$139K - $276K (Employer est.),"Job Description:
We are looking for a Data Scientist who will help us discover the information advantage hidden in vast amounts of data, and help us make smarter decisions to deliver better products and services. Your primary focus will be in applying data science techniques, including machine learning, deep learning, natural language processing, statistical analysis, and building high quality prediction systems integrating with our products and services. This role will work with other data scientists in the team on data science projects to enhance revenue and mitigate risk.
Key Responsibilities:
Individual contributor role practicing and enabling data science at Bank of America
Builds and optimizes classifiers using machine learning techniques
Performs ad-hoc analysis and presents results in a clear manner
Extends company’s data with third party sources of information when needed
Performs tasks of data wrangling and feature engineering
Ensures data integrity for analysis and modeling
Data visualization

H5
1st shift (United States of America)
40
0",4.0,"Bank of America
4.0","Charlotte, NC",-1,-1,-1,-1,-1,-1
686,Data Scientist,$139K - $276K (Employer est.),"Title: Data Scientist IV
Job ID: PLM228296
Summary
Looking for a researcher with a background in human-computer interaction, neuroscience, cognitive science, and/or psychology to contribute to our team’s user state modeling research.
Job Responsibilities:
Collaborate with researchers and engineers to build AR/VR experiments that explore novel technologies, interface concepts, and models.
Explore and train machine learning models.",-1,PROLIM Corporation,"Redmond, WA",-1,-1,-1,-1,-1,-1
687,"Deep Learning Engineer/Scientist, Tesla Bot",$139K - $276K (Employer est.),"The Role

Tesla is on a path to build humanoid bi-pedal robots at scale to automate repetitive and boring tasks for manufacturing/logistics. Core to the Tesla Bot, the deep learning stack presents a unique opportunity to work on state-of-the-art neural network algorithms for deep learning culminating in their deployment to real world production applications. Our deep learning research scientists and engineers develop and own this stack from inception to deployment.

Responsibilities

Train machine learning and deep learning models on a computing cluster to perform visual recognition tasks, such as segmentation and detection",3.7,"Tesla
3.7","Palo Alto, CA",-1,-1,-1,-1,-1,-1
688,Data Scientist,$139K - $276K (Employer est.),"About ClosedLoop:
ClosedLoop.ai is healthcare's data science platform. Purpose-built and dedicated to healthcare, we make it easy for healthcare organizations (HCOs) to use AI to improve outcomes and reduce costs. Our platform combines an intuitive end-to-end machine learning platform with a comprehensive library of healthcare-specific features and model templates.
We're the leader in delivering unbiased accuracy and explainable AI healthcare solutions. Regardless of whether our customers have extensive data science teams or are just starting out, our products are engineered to help them harness the power of AI to improve patient outcomes, achieve clinical excellence, and enhance business success.
What sets us apart is our commitment and ability to deliver AI solutions at-scale in healthcare. We're ready to help change the world. Are you? Come join us!",4.8,"ClosedLoop
4.8","Austin, TX",-1,-1,-1,-1,-1,-1
689,"Data Scientist, Media Consulting",$139K - $276K (Employer est.),"Known is a modern marketing company engineered to meet the unprecedented challenges and opportunities facing marketers today. We are setting a new standard by pairing data scientists with award-winning creatives, expert research teams, and strategists to deliver clients the most advanced, end-to-end solutions they need, in the most efficient, effective, and transparent ways. Anchored by two decades of groundbreaking market research and data science, we provide brands with consumer intelligence, strategy, media planning and buying, and renowned creative in all media, producing some of the most innovative, cutting-edge work in culture today. With offices in New York, Boston, Austin, Los Angeles and Seattle, we are a community of 450+ extraordinarily talented people, working as one team to help our clients succeed.
The Role:
Known's Media Science team uses advanced analytics, machine learning, statistics, and algorithms to plan and optimize advertising dollars. We partner with our clients to translate their business goals into meaningful metrics, and buy media across all channels to drive those target outcomes. We are looking for a Data Scientist, Media Consulting to join the team and work alongside strategists, analysts, data scientists, and software engineers. In this role, you will lead the data science arm of our media campaigns, owning the relationship with the client when it comes to optimization and data. You will be in a primarily client-facing position with heavy project ownership and emphasis on communicating with executive stakeholders.",4.1,"Known
4.1","New York, NY",-1,-1,-1,-1,-1,-1
690,Data Scientist,$139K - $276K (Employer est.),"We are currently seeking a Senior Data Scientist for a full time, permanent position (remote).
The Data Science team builds machine learning models that recommend best-match candidates for jobs. The team’s mission is to build the world’s best AI matchmaker that can connect all jobs with the right jobseekers.
Responsibilities
Build highly scalable and performant recommendation systems and technologies that can identify best matches between millions of jobs and millions of job seekers in real-time
Experiment with POC ML model improvements, scale them to production, and run iterative AB experiments to improve our matching technology",4.6,"Comcentric
4.6","Boise, ID",-1,-1,-1,-1,-1,-1
691,Data Annotator,$139K - $276K (Employer est.),"Machine Learning and Artificial Intelligence play a critical role in transforming CCB Operations. The ability to utilize data in meaningful ways allows us to develop solutions which both our customers and employees can benefit from. Customers expect tailored servicing and Chase is looking to deliver personalization to meet their needs. This is powered by high-quality annotated data and detailed annotation schemes that are the backbone of impactful AI/ML algorithms and applications.

As a Product Delivery - Data Annotator, you will work closely with and partner with teams in Data Science, Analytics and Engineering on the collection, curation, annotation, enrichment and validation of data and the development of taxonomies and other linguistic resources to help train machine learning models, drive insight, analysis, and possible content creation.

Responsibilities:

Minimum Qualifications:

Preferred skillset:",3.7,"JPMorgan Chase Bank, N.A.
3.7","Columbus, OH",-1,-1,-1,-1,-1,-1
692,"Senior Data Scientist, NLP / Conversational AI",$139K - $276K (Employer est.),"About Carvana
If you like disrupting the norm and are looking for a company revolutionizing an industry then you will LOVE what Carvana has done for the car buying experience. Buying a car the old fashioned way sucks and we are working hard to make it NOT suck. At Carvana, our customers can hop online to...
Search and browse our inventory of over 20,000 vehicles that we own and certify.
Narrow down search results using highly intelligent filtering tools/components.
View vehicle details, Carfax reports, and 360 rotating studio images for every vehicle.
Secure financing in minutes using Carvana's in-house service or their own bank.
Interact with GUI components to easily customize loan length, down payment, and monthly payment.",3.4,"Carvana
3.4","San Francisco, CA",-1,-1,-1,-1,-1,-1
693,Data Scientist,$139K - $276K (Employer est.),"Candidate should be based in the USA !!
Role: Data Scientist
Location: The position can be remote with occasional travel
Duration: 6+ months
Must have:
Statistics experience
Experience with agricultural data
Required Qualification:",-1,Largeton Inc,Remote,-1,-1,-1,-1,-1,-1
694,Data Scientist,$139K - $276K (Employer est.),"We are seeking a talented Data Scientist to join our customer success team. Data scientists play a key role, providing analytical support and expertise to both our internal teams and customers. At DataChat we are building a groundbreaking analytics platform that users interact with using precise natural language to perform a full stack of data science functions. The role provides an opportunity to establish and grow your career in the highly desired field of data science.

As a junior data scientist you will be responsible for working with a wide range of stakeholders to complete data science workflows to solve real world problems. This will include working with pre-sales, customer success, and customers to define data science problems and solve them using the DataChat platform.

The role requires a technical background with an emphasis on data science skills including, data querying and cleaning, data visualization, machine learning, and python scripting via jupyter notebook. Having prior experience in customer facing roles is a plus. The ideal candidate will have a passion for solving data problems to make a real world impact.",4.6,"DataChat
4.6","Madison, WI",-1,-1,-1,-1,-1,-1
695,Data Scientist - Analytics,$139K - $276K (Employer est.),"About Us
Launched in 2011, Twitch is a global community that comes together each day to create multiplayer entertainment: unique, live, unpredictable experiences created by the interactions of millions. We bring the joy of co-op to everything, from casual gaming to world-class esports to anime marathons, music, and art streams. Twitch also hosts TwitchCon, where we bring everyone together to celebrate, learn, and grow their personal interests and passions. We're always live at Twitch. Stay up to date on all things Twitch on LinkedIn, Twitter and on our Blog.
About the Role
Data is central to Twitch's decision-making process, and data scientists are a critical component to evangelize data-driven decision making in all of our operations. As a data scientist at Twitch, you will be on the ground floor with your team, shaping the way performance is measured, defining what questions should be asked, and scaling analytics methods and tools to support our growing business, leading the way for high quality, high velocity decisions for your team.",4.0,"Twitch
4.0","San Francisco, CA",-1,-1,-1,-1,-1,-1
696,Data Scientist (Junior),$139K - $276K (Employer est.),"Job Summary: The Analytics team empowers BDSA through the development of syndicated market research products based on various datasets. As a Junior Data Scientist, you will work on highly complex projects supporting the Product and Professional Services teams with data wrangling, data cleaning, and data reporting tools and techniques.
Your day-to-day activities will involve using heterogeneous datasets to derive insights and automation. For example, combining public weather data with proprietary sales data to identify trends and build forecasts, or using ML/AI tools to parse large datasets and deduplicate data.
QC/QA processes are critical elements of this work and you will spend substantial time automating and managing automated QC/QA systems. The datasets grow substantially day by day and automation of the QC/QA environment is a top priority.
This is a fast-paced environment with a variety of challenges, many of which are driven by external factors. If you're excited to work on new projects, constantly find ways to overcome obstacles, and find joy in solving problems than this may be the job for you. As a junior data scientist, you'll work under the direction of senior team members and be expected to rapidly learn new tools and techniques. While work will be guided by more seasoned team members, your intellect, technical skills, and creativity will be highly valued and there is room for advancement.",1.4,"BDSA
1.4","Louisville, CO",-1,-1,-1,-1,-1,-1
697,Data Scientist,$139K - $276K (Employer est.),"About the role:
The data scientist will be responsible for developing and maintaining ML models, using alternative data, for various stages of the credit lifecycle: approval, user behavior monitoring and collections.
Key responsibilities:
Data cleaning, manipulation and aggregation for exploration and developing predictive models.
Research and implement algorithms to model real-world payments patterns
Analyse/test the model's effectiveness",-1,Net2Aspire LLC,"California City, CA",-1,-1,-1,-1,-1,-1
698,Data Scientist,$139K - $276K (Employer est.),"Company Description

Public Storage is recognized as one of America’s Best Large Employers in 2022 by Forbes and our employees have also voted us as a Great Place to Work, having Best Career Growth, ranked us in the Top 5% for Work Culture, and in the Top 10% for Diversity and Inclusion.
With more than 2,800 locations nationwide, Public Storage is the leader in the self-storage industry, and given our number of tenants, we may very well be the world's largest landlord. We've experienced unprecedented growth over the past four decades, and it's in no small part due to the dedicated team that has helped us become an S&P 500 industry leader, the country's largest real estate investment trust (REIT), and the most recognizable name in self-storage.

Job Description",3.4,"Public Storage
3.4","Glendale, CA",-1,-1,-1,-1,-1,-1
699,Data Scientist,$139K - $276K (Employer est.),"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve the client's systems. In this role, you should be highly analytical with a knack for analysis, math, and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine learning and research.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake to preprocess of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling",2.0,"Altak Group
2.0",Remote,-1,-1,-1,-1,-1,-1
700,Data Scientist - Growth Analytics,$139K - $276K (Employer est.),"At Realtor.com, we place data science and analytics(DSA) at the center of our strategy. In this role, you will be joining a DSA community of 100+ professionals. The growth analytics team is focused on helping our marketing drive the growth of our business through various marketing efforts on Google, Facebook, TV and other ad platforms. We are a top 1% spend VIP customer with all these partners with direct access to their client and data science teams. You will get to work alongside experts from Amazon, Google, Facebook to build out your data science/ analytics career.

What will you do?
Responsibilities",3.6,"realtor.com
3.6","Austin, TX",-1,-1,-1,-1,-1,-1
701,Data Scientist,$139K - $276K (Employer est.),"Do you want to be part of Boston's hottest up and coming startup? Insurify is one of the fastest-growing MIT FinTech startups and has been recognized as a global Top 100 InsurTech company. We're changing the way millions of people compare and buy insurance with artificial intelligence, technology, and superior product design.
Our team is highly analytical, fast-moving, and focused on one thing: getting more people to compare insurance quotes using Insurify.
Join us if you like
$1.3 Trillion market opportunity
MIT alumni founders
Female-led startup",4.5,"Insurify
4.5","Cambridge, MA",-1,-1,-1,-1,-1,-1
702,Associate/ Reliability Engineer/Data Scientist,$139K - $276K (Employer est.),"Requisition ID: R10040674
Category: Engineering
Location: Corinne, Utah, United States of America
Citizenship Required: United States Citizenship
Clearance Type: None
Telecommute: Yes-May consider hybrid teleworking for this position
Shift: 1st Shift (United States of America)
Travel Required: Yes, 10% of the Time
Positions Available: 1

At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history.",4.0,"Northrop Grumman
4.0","Corinne, UT",-1,-1,-1,-1,-1,-1
703,Data Scientist,$139K - $276K (Employer est.),"Are you interested in working with a new and exciting product that will impact thousands of lives? Our client is currently creating a new platform that has been growing at a rapid pace and is looking to improve it as they acquire traction in their industry.
This platform has already begun to impact many lives and by joining you will too! As a Data Engineer, you will be working with the latest tech and collaborating with other talented engineers across the US. You will also have to opportunity to solve challenging problems to improve the growing company.
Requirements:
4 years of Scala
4 years of Spark",4.6,"Signify Technology
4.6",Remote,-1,-1,-1,-1,-1,-1
704,Data Scientist,$139K - $276K (Employer est.),"Data Scientist
Overview:
The community has a need for timely and accurate COVID-19 results and information to protect themselves and others during this pandemic. GS Labs is responding to this call-to-action. We are prepared to provide this testing in a professional, safe environment and need reliable and detail-oriented people willing to join our team. If you feel called to contribute to the community in a meaningful way while earning a good wage, this opportunity might be for you.

What are we looking for?
We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.",4.2,"GS Labs, LLC
4.2","Omaha, NE",-1,-1,-1,-1,-1,-1
705,Data Scientist,$139K - $276K (Employer est.),"Yext (NYSE: YEXT) is building the next big thing in AI search, and the next big thing is answers.

With the explosion of information and data online, search has never been more important. However, while the world of consumer search has innovated over time, enterprise search has not. In fact, the majority of enterprise search is powered by outdated keyword technology that only scans for keywords and delivers a list of hyperlinks rather than actually answering questions. Yext, the AI Search Company, offers a modern, AI-powered Answers Platform that understands natural language so that when people ask questions about a business online they get direct answers – not links.

We have a big, audacious mission to transform the enterprise with AI search. To achieve that, we need bright minds and diverse perspectives to join our growing company and help us continue to disrupt an industry. Does this sound like you?",4.0,"Yext
4.0","New York, NY",-1,-1,-1,-1,-1,-1
706,Data Scientist,$139K - $276K (Employer est.),"Company Description

About Us: Cutera is a leading global aesthetics device company with a comprehensive product portfolio and a global distribution footprint. We are a fast-paced, high-tech medical device company looking for the right person to help grow our business and reap the rewards of doing it! We hire the best people and provide them the best comp and benefits to help improve their lives. Read more at www.cutera.com

Job Description
Establish performance criteria and success metrics in accordance with clinical requirements.",3.6,"Cutera
3.6","Brisbane, CA",-1,-1,-1,-1,-1,-1
707,Data Scientist,$139K - $276K (Employer est.),"Job Title
Data Scientist
Relevant Experience
(in Yrs)
5+ years total experience with last 3+ years working as Data Scientist and at least a year working on Azure AI/ML services
Technical/Functional Skills
Experience Required",-1,Pyramid Global Technologies,"Redmond, WA",-1,-1,-1,-1,-1,-1
708,Data Scientist,$139K - $276K (Employer est.),"At MarketDial we equip our clients with the easiest-to-use and most accurate solution to conduct offline A/B testing. In short, we provide our clients with the tools they need to set up statistically robust trials to test various initiatives across their business. This allows them to learn quickly and have greater confidence in the initiatives they ultimately decide to roll out - saving time, money, and energy. To date, our software has allowed our clients across the retail, grocery, c-store, restaurant, and manufacturing markets to make sophisticated multi-million dollar marketing, pricing, staffing, and operational decisions through offline A/B testing.
We pride ourselves on offering our clients unparalleled support to ensure their success with MarketDial. We are currently seeking a Data Scientist to uniquely support our clients in the U.S. and abroad.
Job description:",5.0,"MarketDial
5.0","Salt Lake City, UT",-1,-1,-1,-1,-1,-1
709,Data Scientist,$139K - $276K (Employer est.),"Machine Learning Engineer
24+ Months
Client 7-Eleven Inc
Skills:
3+ years of experience in Machine learning model development and deployment.
2+ years of experience in Python development
1+ years of experience with Azure/GCP cloud Big Data concepts
Azure SQL Data Warehouse.
Proficiency in Machine Learning models - Time Series, Collaborative Filtering Helpdesk support experience is a plus",4.8,"Integration Developer Network LLC
4.8",Remote,-1,-1,-1,-1,-1,-1
710,Data Scientist,$139K - $276K (Employer est.),"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: The merchant products analytics team is looking for a tenured (at least 2 years of analytics experience) analytics professional. The selected candidate for this role would be expected to have the following skills: o Extremely strong SQL skills with a lot of attention to granular data and ability to create visuals that can convey insights o Ability to perform deep dive analyses on key business trends from different perspectives and package the insights into easily consumable presentations and documents o Ability to interact with multiple teams to derive best practices to set up reporting and analysis frameworks for a new product o Ability to front end and interact with stakeholders o Ability to cross pollinate ideas and leverage best practices o Post-graduation would be a plus",4.1,"PayPal
4.1","San Jose, CA",-1,-1,-1,-1,-1,-1
711,"Applied Data Scientist, Platform Engineering",$139K - $276K (Employer est.),"Applied Data Scientist, Platform Engineering
Remote - North America, South America, Europe
(United States, Canada, Mexico, Chile, Argentina, Brazil, UK, Ireland, Germany, Sweden, Norway, Poland, Spain, Austria, Slovenia, Czech Republic, Portugal, Netherlands, Switzerland)
We are targeting GMT +1 to GMT -8 in the countries identified with core overlapping hours of 10am-1pm Eastern Standard
At Stack Overflow, our mission is to empower the world's developers. Whether we're helping developers get answers to their questions or work more efficiently with their team we build products that make millions of developers' lives better every day. As the world continues to transform with technology as a leading force, we're driven to make Stack Overflow a place where everyone who codes feels welcome to learn, share their knowledge, and build their careers.",4.2,"Stack Overflow
4.2","New York, NY",-1,-1,-1,-1,-1,-1
712,RIEEE Environmental Data Scientist,$139K - $276K (Employer est.),"We seek a highly motivated and collaborative research scientist to develop, manage and help faculty leverage complex environmental research datasets that underpin multiple ?living laboratory? research and educational assets at Appalachian State University and beyond.Through individual work and support of a broad range of faculty research programs, the RIEEE Environmental Data Scientist will enable growth and sustained momentum of basic and applied sustainability research in strategic areas of strength across the university. The following topical areas of focus will help determine the research work relationships that are most critical to the position, based on the faculty and staff working in these areas.Inquiry areas include, but are not limited to:Water resources in changing environments - water quality/quantity monitoring, nutrient loading, restoration assessment, watershed, and groundwater modeling.Meteorology and climate science in mountain environments - aerosol, precipitation and trace gas analysis, meteorological data.Nutrient flow tracing through environmental compartments throughout the High Country region, beginning with phosphorus mapping and mass balancing.Built and controlled environment - building controls automation, energy conservation, indoor air quality, controlled-environment agriculture, precision irrigation, and greenhouse lighting.Clean energy, utility operations, and carbon emissions - greenhouse gas (GHG) inventories, photovoltaic (PV) system optimization, load management, distributed energy resources, global carbon time series.The person in this position will support these and other areas of inquiry in a multidisciplinary environment, by providing key data science expertise. This position will also serve as a shared resource to build and maintain data science competency in researchers and student research assistants. Responsibilities will include:Contribute to multiple projects involving the design, implementation, and integration of datasets and data processing workflows.Submit proposals for research funding, in collaboration with others and independently.Support project teams in generating and adhering to data management plans.Collaborate on the acquisition, processing, validation, quality control, and exploratory analysis of multiple complex datasets.Support broad and secure access to data and data products, when appropriate, via online data repositories, real-time visualizations, the development of new access tools, and/or contributions to external data repositories.Manage disparate, ?messy? datasets characterized by uncertainty and varying degrees of established standardization.Write, test and document high-quality code using various languages and toolsContribute to the production of research products, including data products, visualizations, research publications, training modules, and conference presentations.Liaise with Appalachian?s Information Technology Services? (ITS) systems and others as appropriate to represent research interests in infrastructure development and ensure data are secure and competently managed per University, sponsor, and other relevant guidelines.Serve as the point of contact for international and national environmental data providers and users, where appropriate.",4.0,"Appalachian State University
4.0","Boone, NC",-1,-1,-1,-1,-1,-1
713,Data Scientist,$139K - $276K (Employer est.),"100% Remote - Hiring in the US and Canada only
At Urbint, our mission is to make communities more resilient. We do this by pairing external data with artificial intelligence to identify areas of high risk and prevent catastrophic loss for utilities and infrastructure operators across the country. We are a team of close-knit engineers, entrepreneurs, and data geeks who obsess over problem-solving, new technologies, and making a positive impact in our communities.

We encourage people from underrepresented groups to apply.
Job Summary",3.5,"Urbint
3.5","Austin, TX",-1,-1,-1,-1,-1,-1
714,Data Scientist,$139K - $276K (Employer est.),"Overview:
The Data Scientist provides data analysis and model building in collaboration with and in support of senior Data Scientists in the Product and Pricing Strategy Group. Will support the pricing strategy team by analyzing vast amounts of raw data to find patterns and help to build models that will help improve profitability, our customers’ experience, improve processes, and mitigate risks. Will utilize skills as a Data Scientist to extract valuable business insights, and make real-time predictions to improve the profitability of our business or how our business operates.
Job Description:
Work with manager and senior team members to understand the business problem and the objectives.
Support project leads to identify valuable data sources, and work with our IT team to collect such data
Ideal Candidate will have the following::",3.4,"Pennymac
3.4","Westlake Village, Los Angeles, CA",-1,-1,-1,-1,-1,-1
715,Data Scientist I,$139K - $276K (Employer est.),"Job Description:
We are looking for a Data Scientist who will help us discover the information advantage hidden in vast amounts of data, and help us make smarter decisions to deliver better products and services. Your primary focus will be in applying data science techniques, including machine learning, deep learning, natural language processing, statistical analysis, and building high quality prediction systems integrating with our products and services. This role will work with other data scientists in the team on data science projects to enhance revenue and mitigate risk.
Key Responsibilities:
Individual contributor role practicing and enabling data science at Bank of America
Builds and optimizes classifiers using machine learning techniques
Performs ad-hoc analysis and presents results in a clear manner
Extends company’s data with third party sources of information when needed
Performs tasks of data wrangling and feature engineering
Ensures data integrity for analysis and modeling
Data visualization

H5
1st shift (United States of America)
40
0",4.0,"Bank of America
4.0","Charlotte, NC",-1,-1,-1,-1,-1,-1
716,Data Scientist,$139K - $276K (Employer est.),"Title: Data Scientist IV
Job ID: PLM228296
Summary
Looking for a researcher with a background in human-computer interaction, neuroscience, cognitive science, and/or psychology to contribute to our team’s user state modeling research.
Job Responsibilities:
Collaborate with researchers and engineers to build AR/VR experiments that explore novel technologies, interface concepts, and models.
Explore and train machine learning models.",-1,PROLIM Corporation,"Redmond, WA",-1,-1,-1,-1,-1,-1
717,"Deep Learning Engineer/Scientist, Tesla Bot",$139K - $276K (Employer est.),"The Role

Tesla is on a path to build humanoid bi-pedal robots at scale to automate repetitive and boring tasks for manufacturing/logistics. Core to the Tesla Bot, the deep learning stack presents a unique opportunity to work on state-of-the-art neural network algorithms for deep learning culminating in their deployment to real world production applications. Our deep learning research scientists and engineers develop and own this stack from inception to deployment.

Responsibilities

Train machine learning and deep learning models on a computing cluster to perform visual recognition tasks, such as segmentation and detection",3.7,"Tesla
3.7","Palo Alto, CA",-1,-1,-1,-1,-1,-1
718,Data Scientist,$139K - $276K (Employer est.),"About ClosedLoop:
ClosedLoop.ai is healthcare's data science platform. Purpose-built and dedicated to healthcare, we make it easy for healthcare organizations (HCOs) to use AI to improve outcomes and reduce costs. Our platform combines an intuitive end-to-end machine learning platform with a comprehensive library of healthcare-specific features and model templates.
We're the leader in delivering unbiased accuracy and explainable AI healthcare solutions. Regardless of whether our customers have extensive data science teams or are just starting out, our products are engineered to help them harness the power of AI to improve patient outcomes, achieve clinical excellence, and enhance business success.
What sets us apart is our commitment and ability to deliver AI solutions at-scale in healthcare. We're ready to help change the world. Are you? Come join us!",4.8,"ClosedLoop
4.8","Austin, TX",-1,-1,-1,-1,-1,-1
